variable,persistent pollution index,population,food per capita,industrial output,resources_total,persistent pollution index,population,food per capita,industrial output,resources_energy,resources_material
2033.5,10.615602162688413,7352819696.326033,317.4165238326862,1389903736061.7917,0.2770692793599506,5.890277839507776,7819767449.98485,409.9751690495296,2893913474043.1543,0.5767729020817661,0.508556325026442
2034.0,10.677595897104531,7337212931.203794,313.1058272416499,1360911517637.6643,0.2741157339208193,5.979825964265653,7846023612.760761,408.6741447566855,2907041211914.0835,0.5726917123053784,0.502695844888141
2034.5,10.730252303408367,7320539596.962595,308.9026821352575,1332144815932.7478,0.27122379694583926,6.070269838865456,7871665957.125397,407.33109809338134,2916530031688.8423,0.5686215630397183,0.4968053737621855
2035.0,10.773322043895353,7302662169.170536,304.8312736202888,1303635354074.9763,0.2683929892119822,6.161598784212467,7896563083.005094,405.9226912988684,2922662997728.386,0.5645636708785795,0.4908870936411157
2035.5,10.806618740880612,7283628788.040124,300.90664408289496,1275412656192.0012,0.26562276408457286,6.253802516394961,7920618459.88192,404.43983657800544,2927293257501.9434,0.5605199794554779,0.4849426465480296
2036.0,10.830019528750883,7263493922.268518,297.1425938695352,1247503845321.3186,0.26291251219016487,6.34687064175374,7943840323.466257,402.8978659581291,2930273669659.5195,0.5564938306990688,0.4789703854603547
2036.5,10.843464176146975,7242317148.812434,293.55149395696924,1219933697062.3372,0.26026156651885707,6.440792017744168,7966227423.850076,401.3039023195071,2931377552319.312,0.5524889496227141,0.4729691126902716
2037.0,10.846953092971521,7220162027.61395,290.14422096571303,1192724692230.864,0.2576692074125996,6.5355538780733,7987766371.624233,399.6597626758589,2930996320939.494,0.5485093740255085,0.4669385063232673
2037.5,10.840544482826525,7197095083.8548155,286.93146428228,1165897074040.0745,0.25513466744160895,6.631140767577594,8008548963.820938,397.9666705183337,2929260384641.075,0.5445596737876772,0.46087829127638036
2038.0,10.82435085650932,7173185137.3903885,283.92186466664765,1139468959589.8406,0.2526571361592738,6.7275334520343595,8028618147.1019945,396.22788230027857,2926318050549.53,0.5406446910160488,0.4547884578500876
2038.5,10.798535084183005,7148502381.932065,281.1216158637854,1113456382960.512,0.2502357646201454,6.824707868796306,8047977301.70064,394.4485639883315,2922333977265.748,0.5367695391561554,0.448669266016539
2039.0,10.763306132114554,7123117486.185771,278.5357357577484,1087873333679.6168,0.24786966980635433,6.922634138213452,8066633875.235029,392.63384928904713,2917486918043.4146,0.5329395879721214,0.4425212437873922
2039.5,10.718914603604818,7097101009.621792,276.1681185615574,1062731848387.6621,0.24555793897228514,7.021275679005736,8084599078.689191,390.789043421371,2911966663396.6655,0.5291604038020777,0.43634518546569917
2040.0,10.665648181896012,7070522896.540424,274.0216078861442,1038042105700.245,0.24329963379446137,7.120588450866629,8101887891.310535,388.9196923974859,2905970859615.4604,0.5254376850211092,0.43014215479740175
2040.5,10.603827055025388,7043452044.264882,272.09808097150074,1013812523986.4752,0.24109379431984837,7.2205203361239825,8118518999.433232,387.03158754014356,2899850837332.2505,0.5217771932723857,0.42391349077763635
2041.0,10.533799388069186,7015955940.103266,270.39853791509086,990049861393.3483,0.2389394427063771,7.321010667177802,8134519596.516862,385.1323806061341,2897295703723.399,0.5181846892103631,0.41766090036530507
2041.5,10.45593689613282,6988100361.209408,268.9231918471452,966759317265.6337,0.23683558675091623,7.421989903544421,8150034942.953805,383.26754793092397,2902584558415.985,0.5146659618751931,0.4113934673363702
2042.0,10.370630561352138,6959949131.343573,267.6715573115515,943944634054.0616,0.23478122320172676,7.523379460512563,8165334383.755983,383.6543731211976,2907531445594.5347,0.5112252471592048,0.4051300362139131
2042.5,10.278286528700155,6931563928.624485,266.6425349621421,921608198820.8644,0.23277534085436188,7.625091688105446,8180644252.737393,383.8783213223207,2908985334779.8833,0.5078627570128172,0.3988716973293257
2043.0,10.179322208231296,6903004138.582073,263.62378881678535,899751143511.0122,0.23081692343186755,7.727029873858321,8195798712.198467,383.518384437731,2894984199208.1733,0.5045770404571994,0.39262518723327083
2043.5,10.074162605285574,6873958624.91579,260.86515316924596,878313066256.3192,0.22890495225190666,7.829088443652326,8210209334.909843,382.48832654335456,2881674019007.0684,0.5013612473898333,0.38642004473886066
2044.0,9.963236894914072,6844498595.142424,258.5780529188682,857299792921.4554,0.22703853698611198,7.931169813106162,8223893427.015286,380.98249216619394,2866877899698.219,0.49821579474789474,0.38026064511277236
2044.5,9.846975252212909,6814542994.976142,256.5452386662628,836721175081.045,0.22521677492615386,8.033196057139154,8236803823.806848,379.11629947557407,2850929759047.111,0.49514004093667524,0.37415034839741296
2045.0,9.725805946239987,6783881557.664346,254.6005226122265,816579556898.8815,0.22343874242910666,8.135113219952418,8248916341.034405,376.9782514873937,2834538742034.3413,0.49213345006471093,0.3680926846606467
2045.5,9.600153288122103,6752584882.937332,252.66775605638563,796872009890.3438,0.22170351087069654,8.236889587589356,8260237639.858956,374.61494703343277,2817643343746.9155,0.48919574836684393,0.36209030047966323
2046.0,9.470436026658064,6720700160.826857,250.74702252260352,777593244888.8633,0.22001015784967956,8.33851087235331,8270771603.282524,372.0433905757082,2800245796283.481,0.48632657423601716,0.3561460704798795
2046.5,9.337065894823565,6688272412.159662,248.86195908544005,758731588699.0961,0.21835777220429073,8.439974007779622,8280519351.264107,369.3038810228509,2782351067859.8384,0.4835255108556527,0.35026250712013984
2047.0,9.200446207123933,6655349970.712733,247.02565503084853,740203113922.1909,0.21674546757830518,8.541280693279289,8289483271.169906,366.4261431958128,2763971889651.751,0.4807920911978359,0.3444424072771064
2047.5,9.060970427596864,6621972469.397235,245.24103285483335,722103289919.6921,0.21517253596122052,8.642431421622438,8297666712.470394,363.43331703191956,2745127409770.1562,0.47812580169502544,0.3386890206558558
2048.0,8.919020758935956,6588191689.863844,243.51543863273005,704426368364.9546,0.21363806647014116,8.743420383893865,8305073964.36441,360.2894790991619,2725840058382.259,0.4755260856826241,0.33300559552049036
2048.5,8.774966824856332,6554058613.592245,241.85297110808233,687166208075.1688,0.21214116043736564,8.844231413883652,8311703346.883975,356.9777765385687,2707223876967.116,0.47303280287471383,0.3273952106282574
2049.0,8.62916447698227,6519622612.095779,240.2557724365185,670316321715.6061,0.2106809322452059,8.94483498368058,8317587232.730258,353.6312939436087,2688720218706.3306,0.4706620949770834,0.32185876911673655
2049.5,8.481954760275514,6484931015.080194,238.72476142013406,653869931580.9113,0.20925651006156024,9.045186187389952,8322535238.204732,350.26447393375224,2669957186145.9263,0.46841234578740537,0.3163997559581879
2050.0,8.333663052668035,6450028891.695311,237.26006084329785,637820024283.339,0.20786703645695082,9.14522185009266,8326465474.586358,346.88493542851364,2651015974840.277,0.4662826774911646,0.3110202697170542
2050.5,8.18459838366682,6414958954.33355,235.86125473886034,622159400406.4369,0.20651166890534872,9.244858344911687,8329391331.563868,343.4987933871627,2631910770649.979,0.4642719953547107,0.30572147855283616
2051.0,8.035052929811743,6379761534.49427,234.52754953074842,606880718071.3334,0.20518958017948505,9.343990912570398,8331326876.0495825,340.1129102918693,2612665226326.7856,0.4623791595103274,0.3005050505030105
2051.5,7.88530168041736,6344474602.050221,233.25787968567343,591976530611.4452,0.20389995865358346,9.442494104312882,8332287552.276823,336.73433965623894,2600539954799.1543,0.4606029683462849,0.2953724081416046
2052.0,7.735602264108849,6309133811.269004,232.05098044211258,577439319013.7997,0.20264200852603415,9.540223040961013,8332563756.3584385,333.42335895478993,2587803863977.934,0.45892573485501936,0.2903114823117376
2052.5,7.586194924740466,6273453567.374849,230.91718153126118,563261519886.8119,0.2014149499731298,9.637015222253508,8332128211.440771,330.1625945016974,2574894966078.3657,0.45734770665584995,0.28532152461211496
2053.0,7.437302634045247,6237369682.789087,229.85762893757806,549435673660.0459,0.20021801924337035,9.732692697030537,8330974667.8448715,326.94662389491145,2561817016617.437,0.4558682232720213,0.2804034212861426
2053.5,7.289131327614287,6200893035.93931,228.87074675651945,535954326122.77783,0.19905046843684276,9.827065408562717,8329100384.61426,323.77387825104375,2548593855394.612,0.45448669775811884,0.275557791282286
2054.0,7.141870250422122,6163833181.626831,227.9626260796009,522810022204.1565,0.19791156549383188,9.919934882568366,8326506964.964395,320.6450815520357,2535242586350.036,0.45320257172535006,0.2707848562601865
2054.5,6.995692398022779,6126431115.518563,227.12298969379836,509949398458.71124,0.19680059419664805,10.011097820213857,8323199827.234366,317.56215053385745,2521779308163.9917,0.4520153307747448,0.26608448871104945
2055.0,6.8507550387038485,6088762116.516266,226.34540275754586,497391636639.21515,0.1957169517249233,10.100349394587454,8319186349.266462,314.5100565160941,2508218711894.4746,0.4509245054174007,0.261456287666886
2055.5,6.707200302707798,6050888846.582359,225.63069189256964,485145946009.03076,0.19465999449706495,10.187486158734426,8314464522.527413,311.3728929498061,2494572526758.6143,0.4499296717958519,0.25689965047887037
2056.0,6.565155825681105,6012877427.498461,224.9606795912104,473205610106.8881,0.19362905936179575,10.272308536241333,8309009909.8887205,308.1851583443803,2480839214381.7446,0.4490304549629932,0.2524137493132429
2056.5,6.424735427747576,5974781187.916122,224.33166815609553,461563713453.30396,0.1926234974403186,10.354622901268373,8302810702.451789,304.97384925068684,2467016399639.6445,0.44822655466088407,0.24799565652180353
2057.0,6.286039820028306,5936658982.984656,223.745795685463,450213378527.7544,0.19164267454923034,10.43424327444652,8295873202.973957,301.77079386060046,2453096140242.1943,0.447517740440827,0.24363986600473334
2057.5,6.149157336681271,5898561934.647457,223.20387169701291,439147853170.7446,0.19068597111985885,10.510992677491481,8288210764.015514,298.58939781827087,2439088666429.463,0.4469038553212639,0.23934566525707254
2058.0,6.014164680017236,5860532947.184789,222.70598372712797,428360493655.5454,0.18975278193187103,10.584704260816915,8279840408.399367,295.4410052808187,2427767398802.917,0.44638476777262676,0.2351108012629537
2058.5,5.881127671157099,5822612184.417295,221.4814504687688,417844758022.3213,0.188842515882853,10.655222279152767,8270892524.152739,292.35432693833343,2419678127827.731,0.4459528414597281,0.23093378101724335
2059.0,5.750102000289308,5784371531.448431,220.25602856969812,407584944247.6954,0.18795459577205556,10.722402821676692,8261510032.746293,289.3533400479235,2410730013612.028,0.4455975517471739,0.226823315397828
2059.5,5.6211339696952685,5745678542.589773,219.1824286763797,397575039839.47125,0.1870884777655292,10.786114349409539,8251659849.343881,286.42761112154,2401440905026.765,0.4453177900326359,0.222778260742608
2060.0,5.494261222845979,5706665166.591582,218.20846536854765,387810894587.312,0.18624363080587034,10.846238365340431,8241337155.322152,283.61246854278346,2391635272434.2573,0.44511140018521594,0.21879669354890954
2060.5,5.36951345353382,5667425707.504321,217.3048413088798,378287687377.6451,0.1854195326548723,10.902670301244061,8230542171.748798,280.9222944553784,2381267489919.206,0.44497674503069046,0.21487748558498918
2061.0,5.246913177591167,5628032287.025146,216.45492844372845,369000272919.895,0.1846156713191948,10.955320482291748,8219281018.520763,278.33709719262896,2370396807130.476,0.44491239802239585,0.2110197030861616
2061.5,5.126476507265718,5588543401.823832,215.64914101299516,359943370218.617,0.18383154573924002,11.004114930227372,8207562200.661742,275.84655283838464,2358795871622.1953,0.44491239802239585,0.207222367505057
2062.0,5.008213874157512,5549008709.188131,214.88182016839846,351111665791.30505,0.18306666607752545,11.048996247527512,8195385766.662743,273.4435859127941,2343047773722.072,0.44491239802239585,0.20348496991788353
2062.5,4.892130679590546,5509471740.1435,214.14950137358937,342499870660.4366,0.18232055378771894,11.089924562200448,8182613126.74444,271.09692264229574,2326991352115.68,0.44491239802239585,0.19981326909198938
2063.0,4.7782278682742945,5469971467.135573,213.44994746342314,334102752114.6077,0.1815927415625655,11.126878352820757,8169281468.469385,268.8193423106149,2310653587444.6504,0.44491239802239585,0.19620611236878518
2063.5,4.666502429382263,5430543234.959064,212.7816077884119,325915151595.5721,0.18088277321432197,11.159857459093326,8155346038.658297,266.62187997020067,2294062652371.2573,0.44491239802239585,0.19266234741432356
2064.0,4.5569478327389366,5391219335.495212,212.14331550186503,317931994886.07916,0.18019020351718137,11.18888439737499,8140827714.7516575,264.51048766985423,2277249040821.971,0.44491239802239585,0.1891814594520719
2064.5,4.449554408875157,5352029381.746307,211.53411841940505,310148297972.33997,0.17951459802804845,11.21400404761845,8125766119.844372,262.4887149458609,2260240331734.6123,0.44491239802239585,0.18576204444833191
2065.0,4.344309681508348,5313000567.722362,210.95318498910433,302559170433.47217,0.17885553289485723,11.235282254037246,8110199941.079185,260.5589028080738,2243063716400.1753,0.44491239802239585,0.18240280132364672
2065.5,4.241198660202611,5274157862.557054,210.39975254770945,295159817380.26447,0.1782125946576861,11.252803716282479,8094166868.149115,258.72251479383306,2225746188231.269,0.44491239802239585,0.1791026726958328
2066.0,4.140204099931987,5235524165.989399,209.87309936423915,287945540511.0819,0.17758538004575303,11.266669471857622,8077703583.645819,256.9803449426623,2208313670991.063,0.44491239802239585,0.17586059114010863
2066.5,4.041306733204188,5197120440.4806185,209.3725300143234,280911738603.0173,0.17697349577216695,11.276994169298,8060845734.257163,255.33264563844156,2190790945511.8125,0.44491239802239585,0.17267548257402052
2067.0,3.944485479400858,5158965828.580694,208.89736816242777,274053907618.8462,0.17637655832763555,11.283903274635671,8043627909.009785,253.77921499373886,2173214083210.7249,0.44491239802239585,0.16955068505735496
2067.5,3.849717635099479,5121077760.4152565,208.44695339485594,267367640534.40567,0.1757941937739455,11.287530319264095,8026084175.398403,252.31955720873444,2155607053634.0593,0.44491239802239585,0.16648573629104474
2068.0,3.756979048376698,5083472054.052038,208.02064020329237,260848626949.0382,0.17522603753780988,11.288014266536521,8008247524.24098,250.9528138364008,2137990888560.1218,0.44491239802239585,0.16347956461354443
2068.5,3.6662442794525507,5046163010.314221,207.61779804810638,254492652518.4808,0.1746717342055432,11.285496968927026,7990149774.4303665,249.67780446431146,2120385307124.177,0.44491239802239585,0.16053106297216538
2069.0,3.5774867495107587,5009163502.935299,207.23781190374436,248295598236.6659,0.17413093731894141,11.280120850586226,7971821567.665064,248.493076588171,2102808806678.1602,0.44491239802239585,0.1576391209481946
2069.5,3.4906788791092773,4972485064.571905,206.88008295852617,242253439585.68234,0.17360330917268849,11.272026848441927,7953292378.460606,247.3969491907245,2085278678145.8943,0.44491239802239585,0.1548026264444618
2070.0,3.405792217263533,4936137968.980099,206.54402929502305,236362245569.05588,0.1730885206135689,11.261352619397153,7934590494.036099,246.38755270985857,2067811027403.051,0.44491239802239585,0.1520204665144196
2070.5,3.322797562028484,4900131309.544676,206.22908646450279,230618177641.12534,0.17258625084173468,11.248231012578207,7915743016.146337,245.45832646914715,2050420804017.3801,0.44491239802239585,0.1492915283322787
2071.0,3.2416650732118164,4864473074.289213,205.9347079180168,225017488543.83383,0.17209618721424727,11.232788799798108,7896774857.423485,244.6073473364558,2033121075279.581,0.44491239802239585,0.1466146988244153
2071.5,3.1623643777075987,4829170217.463289,205.66036528384817,219556521061.2805,0.17161802505109164,11.21514565316761,7877709810.411041,243.8338730956824,2015923881379.8525,0.44491239802239585,0.14398885841297987
2072.0,3.084864667837412,4794329385.322807,205.4012359808895,214231706701.65527,0.1711514674438364,11.19541335573071,7858570847.375453,243.13658393435838,1998840479239.9316,0.44491239802239585,0.141412880875193
2072.5,3.0091347930154284,4759969396.29796,205.15654079132656,209039531462.8136,0.1706962250670954,11.173695169049287,7839380028.079429,242.51380076739358,1981881279309.638,0.44491239802239585,0.13888563133129714
2073.0,2.9351433450078623,4726082954.418526,204.92649050025778,203976567858.0679,0.1702520160627369,11.15008536138458,7820158452.355913,241.96362895967877,1965055862034.6533,0.44491239802239585,0.13640597905492857
2073.5,2.862858737029387,4692663250.4043455,204.71110581023854,199039480780.75757,0.16981856585603852,11.124668912439947,7800926243.803616,241.48405516437526,1948366053342.8987,0.44491239802239585,0.1339701423457832
2074.0,2.7922492769044758,4659703808.105399,204.5102947816082,194225023927.4454,0.16939560695937939,11.097521394828435,7781702215.017837,241.0729622644752,1931809897290.9768,0.44491239802239585,0.13157314016477278
2074.5,2.723283234715277,4627198381.751966,204.32389988114508,189530036877.25345,0.16898287878353357,11.068709022405605,7762504550.774904,240.72814754564664,1915394460616.2795,0.44491239802239585,0.12921372026045105
2075.0,2.6559289052183424,4595140886.347586,204.15172660245327,184951442568.8534,0.1685801274551694,11.03828889935586,7743350836.7353,240.44746470239025,1899126916627.428,0.44491239802239585,0.12689096986266807
2075.5,2.5901546651941567,4563525350.099884,203.99356087719877,180486245022.95294,0.1681871056397106,11.006309457029614,7724257809.73882,240.22885120835937,1883013394745.3625,0.44491239802239585,0.12460385344719993
2076.0,2.5259290258591713,4532345881.794602,203.84917964614965,176131527220.7214,0.16780357236903684,10.972810967717407,7705241366.676524,240.07033284063587,1867059263866.2239,0.44491239802239585,0.12235130154092538
2076.5,2.4632206804772205,4501596648.495305,203.71835724211869,171884449085.53647,0.16742929287369282,10.937826115210793,7686316590.454855,239.97003004847963,1851269367043.263,0.44491239802239585,0.12013228411060596
2077.0,2.4019985473317624,4471271860.501513,203.60086919991542,167742245537.2647,0.16706403841938605,10.901380613147145,7667497788.777796,239.79186264653285,1835647577637.0957,0.44491239802239585,0.11794561533212913
2077.5,2.342231808249162,4441365761.483118,203.4964944803087,163702224601.20468,0.16670758614761935,10.863493859955726,7648769954.558525,239.61097265702855,1820171352467.376,0.44491239802239585,0.11578774585059165
2078.0,2.2838899428895467,4411872622.346394,203.40501671345228,159761765561.46088,0.1663597189203418,10.824179618206138,7630133274.02673,239.48951801304986,1804836832991.0051,0.44491239802239585,0.1136578069083281
2078.5,2.226942759042535,4382796425.01345,203.32577542692428,155918317153.02316,0.1660202251685237,10.783446710787581,7611600884.881852,239.42091608819823,1789649541650.135,0.44491239802239585,0.11155496922367336
2079.0,2.1713604191794382,4354269219.243809,203.2521637724501,152169393178.7496,0.16568889874457352,10.741299767241538,7593184431.864539,239.40079432901595,1774613749094.555,0.44491239802239585,0.10947842204247699
2079.5,2.117113463521387,4326269726.783475,203.18512703795557,148512537183.95428,0.16536553878406868,10.697740019092974,7574894504.237428,239.4261774395203,1759732882984.5986,0.44491239802239585,0.10742737964028586
2080.0,2.064172829885012,4298778576.145551,203.12526995430628,144945366499.61563,0.16504994964255276,10.65276612364242,7556740913.751379,239.49498482684922,1743028084118.7332,0.44488148809104594,0.10540108158573974
2080.5,2.0125098705646693,4271777979.831693,203.07297975435952,141465568089.76834,0.1647419407387411,10.606374960829806,7538626145.945709,239.5818773833474,1725468993959.345,0.4448041660617943,0.10340239650807677
2081.0,1.9620963665199982,4245249400.1497097,203.0286035831691,138070895238.5131,0.16444132640655032,10.558562373716635,7520514486.52293,239.68171158339103,1708146298234.7559,0.44468216088520607,0.10143247148670363
2081.5,1.9129045393438775,4219122201.523605,202.99495400161933,134759165304.04309,0.16414792575416848,10.509325180919896,7502433497.175549,239.80389997563816,1683205813204.4844,0.44451475092145964,0.09949050466573868
2082.0,1.8649070612502896,4193386335.963472,202.97176085085474,131528270338.9681,0.1638615625278974,10.458663256803481,7483974865.70464,239.85945432152778,1638667717057.551,0.44431914724212684,0.09759000109810974
2082.5,1.8180770632151957,4168032146.054887,202.95883154741924,128376158411.18127,0.1635820649534271,10.40658063934623,7464099304.473497,239.64565296538998,1599481010186.783,0.4441512121455657,0.09578140608573997
2083.0,1.772388141365406,4143044565.9108105,202.9563053924825,125300832367.30249,0.16330926561680334,10.353086009288582,7443256209.810759,239.3294123052941,1564738177949.6228,0.44403846886122256,0.09410702618713322
2083.5,1.7278143617022492,4118367227.334051,202.96639048580255,122300349849.52155,0.16304300134802283,10.29819174658367,7421799853.447503,239.00659514713513,1531209626267.0735,0.4439635502069683,0.09254983335903401
2084.0,1.6843302631720802,4094018998.7877192,202.9874908124826,119372831340.12267,0.1627831131045926,10.241908881431177,7399863612.249509,238.70075839406098,1499555095485.4724,0.4439213823410036,0.09110581986652366
2084.5,1.641910859187899,4069989267.898509,203.01964897272097,116516440070.95103,0.16252944583799483,10.184238985442258,7377603400.29291,238.43552924794795,1469441053462.9065,0.4439044766532706,0.08976927024019293
2085.0,1.6005316377515713,4046268322.207348,203.0628863025221,113729388634.56993,0.1622818484028441,10.12516878707332,7355062367.782198,238.22090316282126,1439888639105.9907,0.4438967613602478,0.08852630749573007
2085.5,1.5601685603343414,4022847267.333449,203.11720491800176,111009937449.46033,0.16204017345199564,10.064667047023702,7332090102.483688,238.07188110484,1408837203490.1917,0.44386487513033834,0.0873459004275506
2086.0,1.5207980596107031,3999717951.6324997,203.1825894255072,108356393292.60779,0.16180427733491554,10.002683581818449,7308604161.829556,237.995029990314,1379049817359.9724,0.4438118098877718,0.08623306862380214
2086.5,1.4823970362339949,3976873629.667667,203.2589709449206,105767107894.18182,0.16157401999916873,9.939150651957487,7284729331.087671,237.99286890882257,1350057906612.981,0.4437346907980555,0.08518664936153351
2087.0,1.4449428548206555,3954365845.274517,203.3433015038221,103240476435.38464,0.1613492648948936,9.873987163908675,7260535949.978601,237.99123287308592,1321928628714.398,0.44363166761028644,0.08420608677919952
2087.5,1.4084133392894724,3932183604.9717274,203.43591729926257,100774924310.60223,0.16112987888246838,9.807102532161979,7236084631.6275835,237.99602782515606,1294627269555.3767,0.44350077163445145,0.0832902877443186
2088.0,1.3727867676826917,3910316981.2162843,203.53702078161905,98368920543.81944,0.16091573216830835,9.738400578180848,7211429080.7256,238.01446682629037,1268130740007.9453,0.4433401325223004,0.0824378681688106
2088.5,1.3380418665778286,3888756940.106302,203.64672383635443,96020975982.71974,0.16070669821215275,9.667783302762585,7186618152.423244,238.05212911283115,1242516825014.5613,0.44314921399826723,0.08164717553611603
2089.0,1.3041578051835303,3867495207.1470375,203.76507599560753,93729641728.48131,0.16050265363818944,9.595154432228782,7161704617.871493,238.1144441293919,1217433234987.5486,0.4429290273611974,0.08091612199042726
2089.5,1.2711141892758766,3846524160.40285,203.8920830006093,91493507731.34409,0.16030347814951643,9.520422681408448,7136709634.091576,238.204818702353,1192157433202.6055,0.4426814486781162,0.08024103436718047
2090.0,1.238891055046222,3825836743.787595,204.02771912358264,89311201506.879,0.16010905444558732,9.443504634027775,7111594069.776756,238.31765661748713,1166867854820.5798,0.44241035928269257,0.07961616718521919
2090.5,1.20746886288867,3805426395.498517,204.17193543787786,87181386943.56764,0.1599192681423852,9.364327167283877,7086338509.190362,238.45060319527295,1141647572253.505,0.4421196877834817,0.07903580053579572
2091.0,1.1768284911358635,3785286988.091927,204.3246654453324,85102763182.24185,0.1597340076951301,9.282829437382098,7060933405.590015,238.60364185323894,1116602825329.3093,0.4418135380547208,0.07849472458668581
2091.5,1.1469512297449265,3765412777.699503,204.48582897038924,83074063554.26758,0.15955316432336783,9.19896439162993,7035380395.057403,238.7785106397048,1091844766882.7604,0.4414960633702516,0.07798822140841183
2092.0,1.1178187739347099,3745798360.5628443,204.65533490989986,81094054569.42972,0.159376631938315,9.112699769429055,7009691935.084797,238.9781322691333,1067487821187.0839,0.4411713782383325,0.07751209345492716
2092.5,1.0894132177773643,3726438635.5309153,204.83308322125987,79161534947.11012,0.15920430707235494,9.024018599530054,6983890872.561384,239.20621226995434,1043645965183.2594,0.4408434743869146,0.07706267203398239
2093.0,1.0617170477498288,3707328771.491337,205.0189663984889,77275334686.07938,0.15903608881059234,8.932919244828168,6957872210.389375,239.47166163253658,1020429060792.5547,0.44051614683959023,0.07663679265522007
2093.5,1.0347131362531137,3688464178.9384174,205.21287059983496,75434314169.3701,0.15887187872438444,8.839415068583735,6931586389.193741,239.78201473094876,997940209016.4526,0.4401929313658805,0.07623180074654833
2094.0,1.0083847351089203,3669840485.0486584,205.414676534695,73637363301.47392,0.1587115808067745,8.74353380506541,6905105702.969985,240.1409441078239,976273025269.3265,0.43987705233611574,0.0758455401120761
2094.5,0.9827154690440942,3651453511.7582116,205.62426018134866,71883400675.63753,0.15855510140975887,8.645316717987365,6878508993.277317,240.48877216368356,955509221598.7787,0.43957138215239344,0.07547632439137524
2095.0,0.9578512103900729,3633299256.4297757,205.84149338330258,70171372769.40916,0.15840234918332316,8.544817623621338,6851862616.07026,240.21272895613058,935714610621.3141,0.43927841240665544,0.07512290302076764
2095.5,0.9338005681074709,3615373860.219849,206.0660788652403,68500253166.8585,0.15825323501618818,8.442101845169974,6825067261.229734,240.05557191290862,916895582153.5068,0.4390002407267242,0.07478269962126032
2096.0,0.9104872130360452,3597673534.2724214,206.29771538006506,66869041484.70368,0.15810767197820857,8.33724515352939,6798232864.666477,239.99995928803085,899092357944.4991,0.43873865803755485,0.07445441068561995
2096.5,0.8878506281508446,3580194557.4970884,206.53618269079942,65276762684.60837,0.1579655752650536,8.230332737855042,6771463248.969719,240.03609534600298,882315820165.1422,0.43849504448425386,0.07413798448024203
2097.0,0.8658423740837513,3562933302.4581623,206.7813119489779,63722466561.82892,0.1578268621443488,8.121458282893052,6744855375.830649,240.15842526046873,869153298462.8937,0.43827040652697297,0.07382673839573217
2097.5,0.844423244347035,3545886247.8360243,207.03296614213127,62147256960.41103,0.1576914519029049,8.010723273261956,6718812146.148977,240.41037497844704,855870326101.0294,0.4380586223870221,0.07350326399144044
2098.0,0.8235610983680987,3528992646.2179418,207.28441514566762,60536066637.59726,0.15755938898186406,7.898236402187907,6693255731.904557,240.75411696412294,842561403401.7094,0.43786121925829147,0.0731482638815236
2098.5,0.803229210898865,3512182042.5485177,207.5299227672523,58955508276.61551,0.15743074984025915,7.784113158830255,6668124963.316009,241.16640366702305,829279733769.5685,0.4376794326690667,0.07276960106535107
2099.0,0.7834050148015693,3495458716.57307,207.77367877757112,57407321330.308525,0.15730546938517134,7.668476014723916,6643371260.1437435,241.63280010876335,816036698332.5397,0.43751432186923933,0.07236897124128316
2099.5,0.7640691358555325,3478828966.0145493,208.01877788170825,55892705724.762856,0.15718347882734446,7.551454879433645,6618953434.40226,242.1438843693134,802871855410.6348,0.4373668653399605,0.07194929762759733
2100.0,0.7452046466192029,3462300134.5199695,208.26750322954945,54412424779.39007,0.1570647068276793,7.433187015861946,6594841132.254072,242.69401175304722,789867104054.0195,0.4372379033907194,0.07151776249877252
